26,15041
26,13827
26,16532
26,24956
26,22957
26,16685
26,14281
26,16851
26,14211
26,12537
26,13463
26,13981
26,18278
26,15878
26,14096
26,13917
26,14373
26,13793
26,18691
26,16396
26,18134
26,14602
26,12276
26,15070
26,13401
26,13658
26,17867
26,15716
26,13470
26,14260
26,14082
26,16042
26,13010
26,16399
26,16268
26,18276
26,14406
26,14280
26,18013
26,16522
26,13602
26,15915
26,14939
26,18435
26,14295
26,15220
26,14421
26,21632
26,22176
26,13437
26,16636
26,14529
26,16785
26,13719
26,12856
26,12461
26,17396
26,24853
26,10908
26,14827
26,13697
26,13431
26,15309
26,16220
26,15202
26,16318
26,15692
26,13235
26,14244
26,14710
26,17837
26,13712
26,15295
26,16928
26,14858
26,14558
26,15793
26,15139
26,18185
26,14377
26,15881
26,14554
26,14288
26,14231
26,15705
26,13676
26,16367
26,20505
26,22184
26,13669
26,15770
26,14666
26,11088
26,16765
26,15454
26,15807
26,14780
26,15716
26,14734
26,16422
27,15266
27,15332
27,16560
27,12456
27,13584
27,17210
27,17338
27,12317
27,14376
27,12837
27,13790
27,15914
27,14673
27,11741
27,16439
27,15910
27,12401
27,12853
27,16982
27,16644
27,15320
27,16013
27,12923
27,13109
27,15230
27,20434
27,22093
27,16619
27,13178
27,17414
27,14778
27,16147
27,15425
27,14093
27,18687
27,13115
27,13681
27,13332
27,14929
27,17982
27,15794
27,11511
27,15919
27,13138
27,15548
27,13387
27,13939
27,12044
27,12936
27,12946
27,14083
27,14691
27,13887
27,13843
27,15248
27,14230
27,16231
27,11419
27,11743
27,16941
27,19125
27,13782
27,14297
27,16844
27,13195
27,13867
27,17152
27,17966
27,13367
27,13882
27,16125
27,16332
27,15838
27,16035
27,14050
27,15368
27,11143
27,17909
27,13947
27,16246
27,14059
27,12927
27,14129
27,14190
27,13467
27,13984
27,13217
27,12225
27,12699
27,12589
27,14615
27,16960
27,16045
27,18258
27,11937
27,15841
27,13846
27,13650
27,12480
27,17956
28,17070
28,13898
28,18950
28,13777
28,14883
28,13298
28,14897
28,13673
28,16084
28,14174
28,14841
28,15838
28,14633
28,13364
28,19206
28,17253
28,16782
28,14964
28,13410
28,13161
28,14412
28,14044
28,16051
28,15044
28,16259
28,15821
28,16525
28,17720
28,15570
28,16257
28,14750
28,15167
28,16534
28,16131
28,13964
28,12919
28,15473
28,14611
28,16132
28,16031
28,15149
28,12177
28,15455
28,14184
28,17833
28,15715
28,14756
28,17704
28,14735
28,13289
28,18105
28,15774
28,16367
28,15632
28,18765
28,14935
28,15874
28,17887
28,12501
28,16919
28,15999
28,13466
28,13641
28,14861
28,14997
28,13845
28,14813
28,13645
28,17130
28,16144
28,11376
28,12704
28,13767
28,13442
28,18084
28,10549
28,15020
28,16241
28,18248
28,12846
28,12661
28,16111
28,14268
28,16696
28,13876
28,15714
28,16161
28,13560
28,15952
28,10757
28,17266
28,15956
28,13826
28,17236
28,13557
28,14498
28,15592
28,15091
28,13068
28,16833
29,15802
29,16016
29,14431
29,15566
29,14891
29,13409
29,13791
29,13445
29,14479
29,12838
29,15531
29,12898
29,16248
29,13534
29,15404
29,15297
29,12807
29,13589
29,12593
29,14970
29,14636
29,13740
29,16919
29,13085
29,18561
29,14449
29,13061
29,16091
29,17345
29,14241
29,12304
29,13840
29,15640
29,17428
29,15291
29,13731
29,11978
29,13849
29,15911
29,14378
29,16007
29,12547
29,15086
29,15987
29,13403
29,14705
29,13971
29,17754
29,15223
29,13255
29,13432
29,11382
29,13560
29,16371
29,13844
29,15321
29,13544
29,13874
29,16109
29,14288
29,12112
29,11700
29,16892
29,13142
29,14276
29,13989
29,13491
29,13905
29,17350
29,18036
29,14101
29,17720
29,13543
29,14744
29,15347
29,12616
29,15980
29,11159
29,18269
29,14124
29,13477
29,12918
29,12793
29,12918
29,11985
29,13670
29,14913
29,13022
29,13975
29,13532
29,13672
29,12795
29,13728
29,13838
29,12037
29,12760
29,13044
